norf_id	tsc_id	tsc_chrom	tsc_start	tsc_end	Transcript.type
tracer29867	ENST00000557041	chr14	20926017	20929560	retained_intron
tracer33005	ENST00000557047	chr14	89041157	89053079	processed_transcript
tracer33266	ENST00000557315	chr14	93198741	93214969	retained_intron
tracer31189	ENST00000557421	chr14	50779048	50792446	processed_transcript
tracer32150	ENST00000557435	chr14	70233833	70235336	retained_intron
tracer33539	ENST00000557438	chr14	100764935	100772781	retained_intron
tracer106900	ENST00000557541	chr9	34646642	34647902	processed_transcript
tracer33322	ENST00000557600	chr14	94547657	94567694	retained_intron
tracer34188	ENST00000557641	chr15	26995082	27035447	processed_transcript
tracer36445	ENST00000557869	chr15	67995696	68062267	retained_intron
tracer37685	ENST00000557944	chr15	89454011	89456593	retained_intron
tracer37153	ENST00000557995	chr15	77320684	77329654	processed_transcript
tracer30556	ENST00000558114	chr14	24767917	24768975	retained_intron
tracer37529	ENST00000558187	chr15	84748920	84782428	processed_transcript
tracer30367	ENST00000558200	chr14	24608754	24610762	processed_transcript
tracer38123	ENST00000558248	chr15	99860808	99892732	retained_intron
tracer33717	ENST00000558321	chr14	103452635	103470360	retained_intron
tracer35614	ENST00000558507	chr15	51859240	51914967	retained_intron
tracer37642	ENST00000558531	chr15	89008244	89010621	retained_intron
tracer37269	ENST00000558635	chr15	78832801	78834901	retained_intron
tracer35953	ENST00000558646	chr15	59564445	59665070	retained_intron
tracer37472	ENST00000558687	chr15	83419318	83423789	antisense
tracer37474	ENST00000558687	chr15	83419318	83423789	antisense
tracer38064	ENST00000558935	chr15	96833673	96870326	antisense
tracer36235	ENST00000559633	chr15	65319086	65321870	retained_intron
tracer36497	ENST00000559798	chr15	69452923	69489328	processed_transcript
tracer37820	ENST00000559809	chr15	90931587	90934483	retained_intron
tracer37926	ENST00000559834	chr15	91474381	91475754	retained_intron
tracer37865	ENST00000560018	chr15	91422814	91423326	retained_intron
tracer36428	ENST00000560041	chr15	67814023	67818979	processed_transcript
tracer36272	ENST00000560048	chr15	65743077	65748029	processed_transcript
tracer34120	ENST00000560053	chr15	23128188	23131927	processed_transcript
tracer36280	ENST00000560250	chr15	65767656	65767952	processed_pseudogene
tracer38234	ENST00000560307	chr15	101821719	101825335	retained_intron
tracer30412	ENST00000560365	chr14	24630499	24632795	retained_intron
tracer37825	ENST00000560373	chr15	91010714	91016310	retained_intron
tracer37218	ENST00000560414	chr15	78441734	78448074	retained_intron
tracer37614	ENST00000560571	chr15	85923802	85925401	processed_transcript
tracer37615	ENST00000560571	chr15	85923802	85925401	processed_transcript
tracer35845	ENST00000560587	chr15	57208924	57210691	processed_transcript
tracer37967	ENST00000560605	chr15	91524740	91537740	retained_intron
tracer37859	ENST00000560821	chr15	91352001	91358859	processed_transcript
tracer37569	ENST00000560835	chr15	85189268	85197514	processed_transcript
tracer37574	ENST00000560966	chr15	85188186	85197462	retained_intron
tracer37913	ENST00000561047	chr15	91455082	91456868	retained_intron
tracer35366	ENST00000561106	chr15	48009599	48052180	retained_intron
tracer36582	ENST00000561131	chr15	71341116	71342414	processed_transcript
tracer35293	ENST00000561237	chr15	45021340	45023913	processed_transcript
tracer34779	ENST00000561280	chr15	41523437	41555064	processed_transcript
tracer38082	ENST00000561323	chr15	99645241	99675794	processed_transcript
tracer35591	ENST00000561397	chr15	51289946	51295638	processed_transcript
tracer40948	ENST00000561547	chr16	28890278	28891216	antisense
tracer44297	ENST00000561667	chr16	89836323	89836991	retained_intron
tracer42299	ENST00000561720	chr16	58529360	58541101	retained_intron
tracer36287	ENST00000561763	chr15	65866603	65868837	processed_transcript
tracer41669	ENST00000561790	chr16	46660316	46660904	processed_pseudogene
tracer40294	ENST00000561963	chr16	19044838	19049352	processed_transcript
tracer1867	ENST00000562018	chr1	25631174	25663902	processed_transcript
tracer43733	ENST00000562024	chr16	84209369	84211524	retained_intron
tracer35299	ENST00000562107	chr15	45118569	45120929	retained_intron
tracer44109	ENST00000562204	chr16	89178609	89212452	processed_transcript
tracer39162	ENST00000562205	chr16	2303124	2306867	retained_intron
tracer39262	ENST00000562415	chr16	2666454	2692433	transcribed_unprocessed_pseudogene
tracer38764	ENST00000562470	chr16	1362186	1364033	processed_transcript
tracer42404	ENST00000562552	chr16	66545587	66552045	retained_intron
tracer41791	ENST00000562623	chr16	50300452	50322015	processed_transcript
tracer36847	ENST00000562626	chr15	74920933	74922002	retained_intron
tracer43723	ENST00000562788	chr16	84115137	84118631	retained_intron
tracer43925	ENST00000562872	chr16	87760427	87764612	retained_intron
tracer43714	ENST00000562906	chr16	84087368	84091649	retained_intron
tracer38669	ENST00000563051	chr16	779771	782900	retained_intron
tracer42126	ENST00000563073	chr16	57258334	57272958	processed_transcript
tracer51037	ENST00000563153	chr17	74940030	74944978	processed_transcript
tracer42575	ENST00000563168	chr16	67261016	67263151	retained_intron
tracer34961	ENST00000563451	chr15	42787849	42804562	retained_intron
tracer35098	ENST00000563508	chr15	43662196	43663105	processed_transcript
tracer37674	ENST00000563808	chr15	89424376	89438744	retained_intron
tracer21214	ENST00000564347	chr11	133778459	133782257	processed_transcript
tracer43644	ENST00000564666	chr16	81678965	81685895	processed_transcript
tracer36682	ENST00000564677	chr15	72636228	72638230	retained_intron
tracer42369	ENST00000564964	chr16	58717570	58718674	retained_intron
tracer40891	ENST00000565099	chr16	28731820	28734538	processed_transcript
tracer40240	ENST00000565118	chr16	18582484	18584844	processed_transcript
tracer34273	ENST00000565158	chr15	30395923	30423430	processed_transcript
tracer34363	ENST00000565207	chr15	32716709	32727085	retained_intron
tracer39162	ENST00000565243	chr16	2303900	2308757	retained_intron
tracer35692	ENST00000565288	chr15	52844117	52849250	processed_transcript
tracer43927	ENST00000565328	chr16	87762924	87795760	processed_transcript
tracer42111	ENST00000565353	chr16	57212426	57219874	processed_transcript
tracer36365	ENST00000565387	chr15	66782086	66784447	antisense
tracer42792	ENST00000565436	chr16	67869151	67875853	processed_transcript
tracer41197	ENST00000565479	chr16	30103635	30107526	processed_transcript
tracer43767	ENST00000565544	chr16	84218764	84220658	processed_transcript
tracer43808	ENST00000565561	chr16	84853603	84873629	retained_intron
tracer43312	ENST00000565676	chr16	71879972	71882321	retained_intron
tracer36368	ENST00000565723	chr15	66791661	66792156	processed_transcript
tracer42235	ENST00000565753	chr16	57793350	57795173	retained_intron
tracer92339	ENST00000565888	chr6	28134337	28135146	transcribed_unprocessed_pseudogene
tracer113003	ENST00000565907	chrX	135961176	135962881	retained_intron
tracer40979	ENST00000565919	chr16	28962309	28963964	retained_intron
tracer42099	ENST00000565951	chr16	57158160	57181876	processed_transcript
tracer43394	ENST00000566015	chr16	74330713	74334375	retained_intron
tracer42525	ENST00000566104	chr16	67189654	67193801	processed_transcript
tracer34274	ENST00000566138	chr15	30395925	30406231	processed_transcript
tracer34960	ENST00000566141	chr15	42787832	42797886	processed_transcript
tracer55120	ENST00000566166	chr19	7982513	7983975	retained_intron
tracer35349	ENST00000566184	chr15	45879577	45897971	retained_intron
tracer36831	ENST00000566468	chr15	74883528	74885542	retained_intron
tracer42576	ENST00000566486	chr16	67261021	67262205	retained_intron
tracer43535	ENST00000566560	chr16	75667869	75682541	retained_intron
tracer1869	ENST00000566599	chr1	25661859	25664681	processed_transcript
tracer39847	ENST00000566665	chr16	10273348	10276116	retained_intron
tracer40355	ENST00000566850	chr16	19710698	19712442	retained_intron
tracer40949	ENST00000566956	chr16	28890278	28891241	antisense
tracer40793	ENST00000567038	chr16	28112591	28113307	retained_intron
tracer41975	ENST00000567110	chr16	56481560	56485263	retained_intron
tracer43050	ENST00000567130	chr16	69395255	69400887	retained_intron
tracer36695	ENST00000567213	chr15	72662691	72668330	processed_transcript
tracer38892	ENST00000567271	chr16	1820342	1821207	retained_intron
tracer43544	ENST00000567330	chr16	75742954	75743713	processed_pseudogene
tracer40212	ENST00000567344	chr16	17228361	17232593	antisense
tracer41426	ENST00000567365	chr16	30780660	30785303	processed_transcript
tracer40052	ENST00000567634	chr16	15082116	15084017	processed_pseudogene
tracer40773	ENST00000567894	chr16	27643785	27739194	processed_transcript
tracer43976	ENST00000568072	chr16	88666244	88675672	retained_intron
tracer36936	ENST00000568207	chr15	75315927	75337509	retained_intron
tracer36902	ENST00000568303	chr15	75182387	75183314	retained_intron
tracer41369	ENST00000568500	chr16	30709034	30710379	antisense
tracer42939	ENST00000568538	chr16	68337635	68344725	retained_intron
tracer41200	ENST00000568681	chr16	30105066	30106909	retained_intron
tracer34280	ENST00000568690	chr15	30771287	30773273	retained_intron
tracer42458	ENST00000568720	chr16	66914485	66929657	processed_transcript
tracer36903	ENST00000568840	chr15	75182418	75185429	retained_intron
tracer34155	ENST00000568945	chr15	23811604	23873064	processed_transcript
tracer36587	ENST00000569046	chr15	71457109	71457754	processed_pseudogene
tracer36721	ENST00000569058	chr15	73052564	73076069	retained_intron
tracer38899	ENST00000569585	chr16	1821897	1822699	retained_intron
tracer41313	ENST00000569728	chr16	30548523	30549552	unprocessed_pseudogene
tracer42396	ENST00000569783	chr16	65152704	65155960	processed_transcript
tracer41442	ENST00000570025	chr16	30886543	30906400	antisense
tracer38700	ENST00000570058	chr16	838624	839340	processed_transcript
tracer39855	ENST00000570163	chr16	10480949	10481594	retained_intron
tracer43492	ENST00000570279	chr16	75425180	75429109	processed_transcript
tracer45306	ENST00000570385	chr17	7149353	7149997	retained_intron
tracer45082	ENST00000570487	chr17	5235350	5239984	processed_transcript
tracer39514	ENST00000570514	chr16	3724337	3726215	retained_intron
tracer43337	ENST00000570531	chr16	72038138	72038702	unprocessed_pseudogene
tracer51291	ENST00000570625	chr17	78109063	78110121	retained_intron
tracer42820	ENST00000570631	chr16	67927175	67943991	retained_intron
tracer45811	ENST00000570827	chr17	9548015	9632418	processed_transcript
tracer44570	ENST00000570902	chr17	1541434	1543851	retained_intron
tracer44904	ENST00000571170	chr17	4586020	4594509	retained_intron
tracer40692	ENST00000571219	chr16	25078258	25080264	lincRNA
tracer39989	ENST00000571473	chr16	14294214	14294836	transcribed_processed_pseudogene
tracer51514	ENST00000571601	chr17	79212012	79212833	retained_intron
tracer44781	ENST00000571937	chr17	3617947	3621673	retained_intron
tracer51934	ENST00000571989	chr17	80551276	80559406	processed_transcript
tracer44782	ENST00000572433	chr17	3617930	3623913	retained_intron
tracer51949	ENST00000572603	chr17	80618957	80656530	processed_transcript
tracer39303	ENST00000572786	chr16	2948756	2949366	processed_transcript
tracer44660	ENST00000573166	chr17	1963140	1992055	processed_transcript
tracer45346	ENST00000573807	chr17	7215978	7217076	retained_intron
tracer44500	ENST00000574257	chr17	915502	953355	retained_intron
tracer44600	ENST00000574306	chr17	1614805	1619545	lincRNA
tracer48757	ENST00000574741	chr17	45159286	45177605	lincRNA
tracer39288	ENST00000574866	chr16	2819896	2820935	processed_transcript
tracer39400	ENST00000574928	chr16	3185139	3192805	retained_intron
tracer51563	ENST00000574964	chr17	79526040	79527915	processed_transcript
tracer51365	ENST00000575034	chr17	78325628	78388918	antisense
tracer39393	ENST00000575089	chr16	3181669	3184828	antisense
tracer51328	ENST00000575188	chr17	78188654	78194132	retained_intron
tracer44484	ENST00000575455	chr17	722354	800254	retained_intron
tracer45076	ENST00000575601	chr17	5095379	5126938	antisense
tracer44665	ENST00000575692	chr17	2210055	2211009	processed_pseudogene
tracer53688	ENST00000575722	chr18	76736555	76738843	lincRNA
tracer39440	ENST00000575812	chr16	3358738	3362365	retained_intron
tracer45210	ENST00000575822	chr17	6915967	6917136	retained_intron
tracer45446	ENST00000576114	chr17	7405404	7406043	retained_intron
tracer49399	ENST00000576313	chr17	55156508	55162385	lincRNA
tracer51978	ENST00000576432	chr17	80895092	80900580	retained_intron
tracer39413	ENST00000576468	chr16	3238212	3274779	antisense
tracer39395	ENST00000576590	chr16	3181904	3184874	antisense
tracer52146	ENST00000576606	chr18	3594110	3597370	antisense
tracer51454	ENST00000577066	chr17	79002933	79008373	lincRNA
tracer48862	ENST00000577279	chr17	45968641	45973135	lincRNA
tracer20737	ENST00000577297	chr11	119252488	119280472	antisense
tracer53626	ENST00000577355	chr18	72168621	72176570	processed_transcript
tracer50473	ENST00000577428	chr17	72768414	72772500	processed_transcript
tracer47816	ENST00000577637	chr17	38240687	38243254	retained_intron
tracer46185	ENST00000577794	chr17	17750648	17752263	retained_intron
tracer53640	ENST00000577806	chr18	72260437	72264805	lincRNA
tracer64994	ENST00000577914	chr2	122287998	122290281	antisense
tracer51899	ENST00000578064	chr17	80403339	80408625	retained_intron
tracer47571	ENST00000578160	chr17	36707915	36715709	processed_transcript
tracer47861	ENST00000578304	chr17	38412640	38417090	retained_intron
tracer49803	ENST00000578759	chr17	60214333	60218000	processed_pseudogene
tracer53180	ENST00000578966	chr18	47017420	47018855	retained_intron
tracer50086	ENST00000579209	chr17	62758030	62758828	unprocessed_pseudogene
tracer45838	ENST00000579396	chr17	10598879	10600844	retained_intron
tracer46854	ENST00000579563	chr17	27238151	27239804	processed_transcript
tracer52090	ENST00000579647	chr18	2652169	2655394	processed_transcript
tracer47064	ENST00000579692	chr17	29335515	29349359	processed_transcript
tracer50485	ENST00000579837	chr17	72771499	72772475	retained_intron
tracer46016	ENST00000579974	chr17	16068220	16097925	retained_intron
tracer47065	ENST00000580190	chr17	29335623	29372567	processed_transcript
tracer47195	ENST00000580294	chr17	30667888	30669186	retained_intron
tracer50144	ENST00000580624	chr17	64172772	64188202	retained_intron
tracer46285	ENST00000580966	chr17	18149425	18150069	retained_intron
tracer46657	ENST00000580991	chr17	26658629	26662498	retained_intron
tracer46594	ENST00000581089	chr17	25621148	25630775	retained_intron
tracer18097	ENST00000581155	chr11	66115421	66121090	processed_transcript
tracer52520	ENST00000581181	chr18	14179142	14187773	processed_transcript
tracer53181	ENST00000581305	chr18	47017633	47018849	retained_intron
tracer105623	ENST00000581404	chr8	143693426	143694063	processed_transcript
tracer48857	ENST00000581546	chr17	45917027	45918627	retained_intron
tracer48858	ENST00000581546	chr17	45917027	45918627	retained_intron
tracer50040	ENST00000581551	chr17	62499018	62499679	retained_intron
tracer58483	ENST00000581582	chr19	40788155	40789072	processed_transcript
